HEADER
VTF File Version,1.1
VTF File Type,0
PID,874
Generated on,2024-04-14 05:52:44
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,874
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0xaaab02aba0d0,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,edge:vmulti:vadd,Kernel Enqueue
Dynamic_Row_Summary,7,edge:vmulti:vmult,Kernel Enqueue
Dynamic_Row_Summary,8,edge:vmulti:vmult2,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
24,0:0:0
23,1:1:1
15,HP0
10,clCreateBuffer
8,clCreateCommandQueue
6,clCreateContext
9,clCreateKernel
7,clCreateProgramWithBinary
13,clEnqueueMigrateMemObjects
16,clEnqueueNDRangeKernel
26,clFinish
4,clGetDeviceIDs
25,clGetEventInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
30,clReleaseCommandQueue
32,clReleaseContext
33,clReleaseDevice
19,clReleaseEvent
29,clReleaseKernel
14,clReleaseMemObject
31,clReleaseProgram
5,clRetainDevice
17,clRetainEvent
12,clRetainMemObject
18,clSetEventCallback
11,clSetKernelArg
20,edge
22,vadd
27,vmult
28,vmult2
21,vmulti

EVENTS
79,0,413.177790,1,OPENCL_API_CALL,12
80,79,413.182390,1,OPENCL_API_CALL,12
81,0,413.194920,2,OPENCL_API_CALL,13
82,81,415.691180,2,OPENCL_API_CALL,13
83,0,415.705650,1,OPENCL_API_CALL,14
84,83,415.717070,1,OPENCL_API_CALL,14
91,0,415.718500,4,WRITE_BUFFER,262144,0x19c00000,15,0xffff8c7e3130
85,0,415.721850,1,OPENCL_API_CALL,14
86,85,415.727230,1,OPENCL_API_CALL,14
87,0,415.731810,1,OPENCL_API_CALL,14
88,87,415.737270,1,OPENCL_API_CALL,14
89,0,415.741820,1,OPENCL_API_CALL,14
90,89,415.746510,1,OPENCL_API_CALL,14
92,0,415.754950,2,OPENCL_API_CALL,16
93,92,415.915750,2,OPENCL_API_CALL,16
94,0,415.927610,1,OPENCL_API_CALL,17
95,94,415.937490,1,OPENCL_API_CALL,17
96,0,415.944870,1,OPENCL_API_CALL,18
97,96,415.958300,1,OPENCL_API_CALL,18
98,0,415.966600,1,OPENCL_API_CALL,19
99,98,415.974910,1,OPENCL_API_CALL,19
100,0,415.979490,1,OPENCL_API_CALL,12
101,100,415.985690,1,OPENCL_API_CALL,12
102,0,415.991720,1,OPENCL_API_CALL,12
103,102,415.996550,1,OPENCL_API_CALL,12
104,0,416.003450,2,OPENCL_API_CALL,13
105,104,416.020370,2,OPENCL_API_CALL,13
106,0,416.025960,1,OPENCL_API_CALL,14
107,106,416.031920,1,OPENCL_API_CALL,14
108,0,416.036680,1,OPENCL_API_CALL,14
109,108,416.041930,1,OPENCL_API_CALL,14
110,0,416.078690,1,OPENCL_API_CALL,11
111,110,416.089940,1,OPENCL_API_CALL,11
112,0,416.094150,1,OPENCL_API_CALL,11
113,112,416.101270,1,OPENCL_API_CALL,11
114,0,416.104890,1,OPENCL_API_CALL,11
115,114,416.111320,1,OPENCL_API_CALL,11
117,91,416.113900,4,WRITE_BUFFER
116,0,416.114740,1,OPENCL_API_CALL,12
118,116,416.119760,1,OPENCL_API_CALL,12
119,0,416.140040,1,OPENCL_API_CALL,12
120,119,416.145410,1,OPENCL_API_CALL,12
121,0,416.150280,1,OPENCL_API_CALL,12
122,121,416.156490,1,OPENCL_API_CALL,12
123,0,416.157120,4,WRITE_BUFFER,262144,0x19c80000,15,0xffff8c7e3130
124,0,416.160290,1,OPENCL_API_CALL,12
125,124,416.164680,1,OPENCL_API_CALL,12
126,0,416.170040,2,OPENCL_API_CALL,13
127,126,416.183580,2,OPENCL_API_CALL,13
128,0,416.188860,1,OPENCL_API_CALL,14
129,128,416.194770,1,OPENCL_API_CALL,14
130,0,416.198980,1,OPENCL_API_CALL,14
131,130,416.204370,1,OPENCL_API_CALL,14
132,0,416.208820,1,OPENCL_API_CALL,14
133,132,416.214430,1,OPENCL_API_CALL,14
134,0,416.218560,1,OPENCL_API_CALL,14
135,134,416.223290,1,OPENCL_API_CALL,14
136,0,416.228150,2,OPENCL_API_CALL,16
137,123,416.312040,4,WRITE_BUFFER
145,0,416.333950,6,KERNEL_ENQUEUE,22,23,1,0
138,136,416.335310,2,OPENCL_API_CALL,16
139,0,416.342360,1,OPENCL_API_CALL,17
140,139,416.348890,1,OPENCL_API_CALL,17
141,0,416.353100,1,OPENCL_API_CALL,18
142,141,416.360520,1,OPENCL_API_CALL,18
143,0,416.365000,1,OPENCL_API_CALL,19
144,143,416.370090,1,OPENCL_API_CALL,19
146,0,416.375720,1,OPENCL_API_CALL,12
147,146,416.381420,1,OPENCL_API_CALL,12
148,0,416.386620,1,OPENCL_API_CALL,12
149,148,416.391080,1,OPENCL_API_CALL,12
150,0,416.396300,2,OPENCL_API_CALL,13
151,150,416.410510,2,OPENCL_API_CALL,13
152,0,416.416020,1,OPENCL_API_CALL,14
153,152,416.422090,1,OPENCL_API_CALL,14
154,0,416.426650,1,OPENCL_API_CALL,14
155,154,416.431810,1,OPENCL_API_CALL,14
156,0,416.460710,1,OPENCL_API_CALL,11
157,156,416.469690,1,OPENCL_API_CALL,11
158,0,416.473910,1,OPENCL_API_CALL,11
159,158,416.480380,1,OPENCL_API_CALL,11
160,0,416.483950,1,OPENCL_API_CALL,11
161,160,416.492140,1,OPENCL_API_CALL,11
165,145,416.495020,6,KERNEL_ENQUEUE,22,24,0,0
162,0,416.495820,1,OPENCL_API_CALL,12
163,162,416.501100,1,OPENCL_API_CALL,12
164,0,416.505030,1,OPENCL_API_CALL,12
166,164,416.509800,1,OPENCL_API_CALL,12
167,0,416.514730,1,OPENCL_API_CALL,12
168,167,416.519370,1,OPENCL_API_CALL,12
169,0,416.523150,1,OPENCL_API_CALL,12
170,169,416.527760,1,OPENCL_API_CALL,12
171,0,416.532730,2,OPENCL_API_CALL,13
172,171,416.546370,2,OPENCL_API_CALL,13
173,0,416.551620,1,OPENCL_API_CALL,14
174,173,416.557280,1,OPENCL_API_CALL,14
175,0,416.561520,1,OPENCL_API_CALL,14
176,175,416.566380,1,OPENCL_API_CALL,14
177,0,416.570710,1,OPENCL_API_CALL,14
178,0,416.574080,1,OPENCL_API_CALL,17
179,177,416.575470,1,OPENCL_API_CALL,14
180,0,416.580920,1,OPENCL_API_CALL,14
181,178,416.584890,1,OPENCL_API_CALL,17
182,180,416.585930,1,OPENCL_API_CALL,14
184,0,416.592340,1,OPENCL_API_CALL,25
183,0,416.592650,2,OPENCL_API_CALL,16
185,184,416.604430,1,OPENCL_API_CALL,25
186,0,416.609080,1,OPENCL_API_CALL,25
187,186,416.614510,1,OPENCL_API_CALL,25
188,0,416.658200,1,OPENCL_API_CALL,19
189,188,416.666220,1,OPENCL_API_CALL,19
190,183,416.672010,2,OPENCL_API_CALL,16
191,0,416.679160,1,OPENCL_API_CALL,17
192,191,416.685690,1,OPENCL_API_CALL,17
193,0,416.689540,1,OPENCL_API_CALL,18
194,0,416.696170,3,READ_BUFFER,262144,0x19c80000,15,0xffff8cfe4130
195,193,416.697810,1,OPENCL_API_CALL,18
196,0,416.705820,1,OPENCL_API_CALL,19
197,196,416.711560,1,OPENCL_API_CALL,19
198,0,416.715350,1,OPENCL_API_CALL,12
199,198,416.720910,1,OPENCL_API_CALL,12
200,0,416.725830,1,OPENCL_API_CALL,12
201,200,416.730690,1,OPENCL_API_CALL,12
202,0,416.736020,2,OPENCL_API_CALL,13
203,202,416.749230,2,OPENCL_API_CALL,13
204,0,416.754470,1,OPENCL_API_CALL,14
205,204,416.761680,1,OPENCL_API_CALL,14
206,0,416.766530,1,OPENCL_API_CALL,14
207,206,416.771710,1,OPENCL_API_CALL,14
208,0,416.778760,1,OPENCL_API_CALL,26
209,194,416.856170,3,READ_BUFFER
210,0,416.900170,4,WRITE_BUFFER,262144,0x19c80000,15,0xffff8c7e3130
211,210,417.147340,4,WRITE_BUFFER
212,0,417.166930,4,WRITE_BUFFER,262144,0x19cc0000,15,0xffff8c7e3130
213,212,417.326910,4,WRITE_BUFFER
214,0,417.339720,7,KERNEL_ENQUEUE,27,23,1,0
215,214,418.491020,7,KERNEL_ENQUEUE,27,24,0,0
216,0,418.542770,1,OPENCL_API_CALL,17
217,216,418.551130,1,OPENCL_API_CALL,17
218,0,418.557660,1,OPENCL_API_CALL,25
219,218,418.564090,1,OPENCL_API_CALL,25
220,0,418.567890,1,OPENCL_API_CALL,25
221,220,418.572460,1,OPENCL_API_CALL,25
222,0,418.609330,1,OPENCL_API_CALL,19
223,222,418.623320,1,OPENCL_API_CALL,19
224,0,418.703030,3,READ_BUFFER,262144,0x19cc0000,15,0xffff8bfe2130
225,224,418.848740,3,READ_BUFFER
226,0,418.885040,4,WRITE_BUFFER,262144,0x19cc0000,15,0xffff8c7e3130
227,226,419.092890,4,WRITE_BUFFER
228,0,419.120490,8,KERNEL_ENQUEUE,28,23,1,0
229,228,419.485600,8,KERNEL_ENQUEUE,28,24,0,0
230,0,419.529830,1,OPENCL_API_CALL,17
231,230,419.538040,1,OPENCL_API_CALL,17
232,0,419.543420,1,OPENCL_API_CALL,25
233,232,419.549100,1,OPENCL_API_CALL,25
234,0,419.553100,1,OPENCL_API_CALL,25
